"Free/Promotiona"
"40307"
"Invoice on Disk"
"07/25/19"
2,"MAR191796F ","HEAVY METAL #294 CVR A GIANCOLA (RES) (MR) (C: 0-1-0)",8.95,4.9225,9.85,2,1,"HEAVY METAL MAGAZINE"
2,"MAR191797F ","HEAVY METAL #294 CVR B SHWEDOFF (RES) (MR) (C: 0-1-0)",8.95,4.9225,9.85,2,1,"HEAVY METAL MAGAZINE"
2,"MAR191798F ","HEAVY METAL #294 CVR C HISBERGUE (RES) (MR) (C: 0-1-0)",8.95,4.9225,9.85,2,1,"HEAVY METAL MAGAZINE"
1,"APR198091J ","HOUSE OF X POWERS OF X SEED PACKETS (BUNDLE OF 24) (Net)",10.00,.0000,.00,700,3,""
2,"MAY190073D ","ICE CREAM MAN #13 CVR A MORAZZO & OHALLORAN (MR)",3.99,1.7955,3.59,1,1,"IMAGE COMICS"
5,"MAY190074D ","ICE CREAM MAN #13 CVR B CRAIG (MR)",3.99,1.7955,8.98,1,1,"IMAGE COMICS"
12,"JUN198084J ","IDW JUNE 2019 PER COPY RETURNABLE FEE (NET)",.20,.2000,2.40,700,5,""
1,"MAY190966D ","INVADERS TP VOL 01 WAR GHOSTS",17.99,7.9156,7.92,3,1,"MARVEL COMICS"
2,"OCT180711E ","JOE HILL THE CAPE FALLEN #4 CVR A HOWARD & DANIEL",3.99,1.9950,3.99,1,1,"IDW PUBLISHING"
2,"OCT180712E ","JOE HILL THE CAPE FALLEN #4 CVR B DANIEL",3.99,1.9950,3.99,1,1,"IDW PUBLISHING"
16,"MAY190431D ","JUSTICE LEAGUE DARK ANNUAL #1",4.99,2.2455,35.93,1,1,"DC COMICS"
3,"MAY192008E ","KILLERS #1 (OF 5) CVR A MEYERS",3.99,1.9950,5.99,1,1,"VALIANT ENTERTAINMENT LLC"
2,"MAY192009E ","KILLERS #1 (OF 5) CVR B BERNARD",3.99,1.9950,3.99,1,1,"VALIANT ENTERTAINMENT LLC"
1,"MAY192010E ","KILLERS #1 (OF 5) CVR C LASHLEY",3.99,1.9950,2.00,1,1,"VALIANT ENTERTAINMENT LLC"
2,"MAY192012E ","KILLERS #1 (OF 5) CVR F #1-5 PREORDER BUNDLE ED",3.99,1.9950,3.99,1,1,"VALIANT ENTERTAINMENT LLC"
1,"MAY191308E ","KNIGHTS TEMPORAL #1 10 COPY JONES INCV",3.99,1.9950,2.00,1,1,"AFTERSHOCK COMICS"
5,"MAY191307E ","KNIGHTS TEMPORAL #1 CVR A GALAN",3.99,1.9950,9.98,1,1,"AFTERSHOCK COMICS"
2,"MAY191312E ","LAST SPACE RACE #5 (RES)",3.99,1.9950,3.99,1,1,"AFTERSHOCK COMICS"
2,"APR191401E ","LEAVE ON THE LIGHT #1 (OF 3) FOIL VAR CVR",9.99,4.9950,9.99,1,1,"ANTARCTIC PRESS"
6,"APR191400E ","LEAVE ON THE LIGHT #1 (OF 3) MAIN CVR",3.99,1.9950,11.97,1,1,"ANTARCTIC PRESS"
1,"MAY192138E ","LEGEND OF ZELDA TWILIGHT PRINCESS GN VOL 05 (C: 1-0-1)",9.99,4.9950,5.00,3,1,"VIZ MEDIA LLC"
